strategy,seed,rho_truth,rho_alpha_truth,exploit_spread_rho,ceiling_pct,top5_overlap,top10_overlap,top25_overlap,elapsed_s,pred_p10,pred_p50,pred_p90
C_emtobit,12,0.4680162738760911,0.4721523572484138,0.3225640556573694,0.25333333333333335,0.0,0.0,0.2,0.5084280967712402,0.10300000000000001,0.5016666666666667,1.0
D_boxcox,12,0.514111490127668,0.514111490127668,0.3952689967325163,0.0033333333333333335,0.0,0.1,0.2,0.08358383178710938,0.2818720043799965,0.5390420916423382,0.7924477021897968
E_novelty,12,0.41097279078834054,,0.30058749068669205,0.12333333333333334,0.0,0.0,0.16,0.07738947868347168,0.0,0.5,1.0
F_combined,12,0.46719972685826666,0.4601722241358237,0.3713501139462662,0.14666666666666667,0.0,0.0,0.12,0.5084216594696045,0.0,0.5,1.0
G_main_exploiter,12,0.4263893781635356,0.43650828925730034,0.2958311308255904,0.25333333333333335,0.0,0.2,0.32,0.056777000427246094,0.10600000000000001,0.5033333333333334,1.0
H_cat_fisher,12,0.5373775519237511,0.546350959455105,0.41470669890788736,0.25333333333333335,0.0,0.0,0.12,0.09420108795166016,0.10300000000000001,0.5016666666666667,1.0
I_tobit_boxcox,12,0.5201857798419982,0.5201857798419982,0.4074402102668119,0.006666666666666667,0.2,0.2,0.28,0.5292606353759766,0.24687843447678526,0.5451879315705933,0.8022913429961551
J_boxcox_cat,12,0.44824720274669716,0.44824720274669716,0.30953570426990323,0.0033333333333333335,0.0,0.1,0.2,0.1051340103149414,0.3035244431739325,0.5507462101262803,0.8009270272894671
K_tobit_boxcox_cat,12,0.5049771664129601,0.5049771664129601,0.37671086356788336,0.0033333333333333335,0.0,0.0,0.08,0.5268840789794922,0.2636910343586557,0.5150174738296432,0.7360901517033689
A_baseline,13,0.3804773333902993,0.3897194413271258,0.24903094137527038,0.25333333333333335,0.0,0.0,0.08,5.8138062953948975,0.10300000000000001,0.5016666666666667,1.0
B_cfs_twfe,13,-0.016670680426830765,0.0,0.029495061240663152,0.25333333333333335,0.0,0.0,0.08,0.05154824256896973,0.10300000000000001,0.5016666666666667,1.0
C_emtobit,13,0.5402927084728203,0.536184624273603,0.4513360556160699,0.25333333333333335,0.0,0.0,0.28,0.5369968414306641,0.10300000000000001,0.5016666666666667,1.0
D_boxcox,13,0.4755523950266114,0.4755523950266114,0.3713199800255229,0.006666666666666667,0.4,0.3,0.28,0.08446860313415527,0.275150066343413,0.5090585983083735,0.7101092979484106
E_novelty,13,0.36992224255500455,,0.28323722094595716,0.14666666666666667,0.0,0.0,0.28,0.07915544509887695,0.0,0.375,1.0
F_combined,13,0.5123420041247918,0.5379064211824576,0.43301873979106953,0.1,0.2,0.3,0.32,0.5071122646331787,0.0,0.5,0.8875000000000028
G_main_exploiter,13,0.3819843114053149,0.38609538201697857,0.2421058383253421,0.25333333333333335,0.0,0.3,0.36,0.05381894111633301,0.10600000000000001,0.5033333333333334,1.0
H_cat_fisher,13,0.5242426554874561,0.5369748552761697,0.4236608113360667,0.25333333333333335,0.0,0.0,0.2,0.0971825122833252,0.10300000000000001,0.5016666666666667,1.0
I_tobit_boxcox,13,0.5630471449682773,0.5630471449682773,0.49058363695771445,0.01,0.2,0.2,0.36,0.5290284156799316,0.343290914244995,0.5675853835926017,0.7810837677182468
